Code,Description,Type,TypeLabel
7282,"Repair, resurface and replace worn or damaged sections of floors, walls, roads and other concrete structures. ",60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282, ,60,Main duties
7282,Completion of secondary school is usually required. ,70,Employment requirements
7282,"Completion of a two- to four-year apprenticeship program   or  Over three years of work experience in the trade and some high school, college or industry courses in cement finishing are usually required to be eligible for trade certification. ",70,Employment requirements
7282,"Trade certification for concrete finishers is compulsory in Quebec and available, but voluntary, in Newfoundland and Labrador, Nova Scotia, Prince Edward Island, New Brunswick, Manitoba, Alberta and British Columbia. ",70,Employment requirements
7282,"Trade certification for cement masons is available, but voluntary, in Ontario. ",70,Employment requirements
7282,Red Seal endorsement is also available to qualified concrete finishers upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7282,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7282,Progression to supervisory positions is possible with experience. ,80,Additional information
7283,apprentice tilesetter ,10,Illustrative example(s)
7283,ceramic tile installer ,10,Illustrative example(s)
7283,marble setter ,10,Illustrative example(s)
7283,terrazzo polisher ,10,Illustrative example(s)
7283,terrazzo worker ,10,Illustrative example(s)
7283,tile installer ,10,Illustrative example(s)
7283,tilesetter ,10,Illustrative example(s)
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283, ,19,All examples
7283,apprentice tilesetter ,19,All examples
7283,artificial marble setter ,19,All examples
7283,ceramic tile installer ,19,All examples
7283,ceramic tilesetter ,19,All examples
7283,granite setter ,19,All examples
7283,journeyman/woman tilesetter ,19,All examples
7283,"layer, marble ",19,All examples
7283,"lead hand, tilesetters ",19,All examples
7283,marble layer ,19,All examples
7283,marble mason ,19,All examples
7283,marble mechanic ,19,All examples
7283,marble setter ,19,All examples
7283,marble tilesetter ,19,All examples
7283,"mason, marble ",19,All examples
7283,"mechanic, marble ",19,All examples
7283,mosaic tilesetter ,19,All examples
7283,"setter, marble ",19,All examples
7283,terrazzo finisher ,19,All examples
7283,terrazzo floor layer ,19,All examples
7283,terrazzo layer ,19,All examples
7283,terrazzo mason ,19,All examples
7283,terrazzo mechanic ,19,All examples
7283,terrazzo polisher ,19,All examples
7283,terrazzo setter ,19,All examples
7283,terrazzo worker ,19,All examples
7283,"terrazzo, tile and marble setter ",19,All examples
7283,tile fitter ,19,All examples
7283,tile floor layer ,19,All examples
7283,tile installer ,19,All examples
7283,tile layer ,19,All examples
7283,tile mason ,19,All examples
7283,tile mechanic ,19,All examples
7283,tilesetter ,19,All examples
7283,"tilesetter, apprentice ",19,All examples
7283,tilesetters lead hand ,19,All examples
7283,  Bricklayers (7281),50,Exclusion(s)
7283,"  Plasterers, drywall installers and finishers and lathers (7284)",50,Exclusion(s)
7283,"Supervisors of tilesetters  (See 7205 Contractors and supervisors, other construction trades, installers, repairers and servicers)",50,Exclusion(s)
7283,Tilesetters perform some or all of the following duties: ,60,Main duties
7283,"Prepare, measure and mark surface to be covered ",60,Main duties
7283,"Build underbeds and install anchor bolts, wires and brackets ",60,Main duties
7283,"Mix, apply and spread mortar, cement, mastic, glue or other adhesives using hand trowel ",60,Main duties
7283,Set tiles in position and apply pressure to affix tiles to base ,60,Main duties
7283,"Align and straighten tile using levels, squares and straightedges ",60,Main duties
7283,Cut and fit tiles around obstacles and openings using hand and power cutting tools ,60,Main duties
7283,Pack grout into joints between tiles and remove excess grout ,60,Main duties
7283,Install tile strips ,60,Main duties
7283,"Lay and set mosaic tiles to create decorative wall, mural and floor designs ",60,Main duties
7283,"Mix, lay and polish terra surfaces ",60,Main duties
7283,"Cut, polish and install marble and granite ",60,Main duties
7283,Remove and replace cracked or damaged tiles ,60,Main duties
7283,May prepare cost estimates and orders. ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283, ,60,Main duties
7283,Completion of secondary school is usually required. ,70,Employment requirements
7283,"Completion of a three- or four-year apprenticeship program   or  A combination of over three years of work experience in the trade and some high school, college or industry courses in tilesetting is usually required to be eligible for trade certification. ",70,Employment requirements
7283,"Trade certification for tilesetters is compulsory in Quebec and available, but voluntary, in Newfoundland and Labrador, Nova Scotia, Prince Edward Island, New Brunswick, Ontario, Saskatchewan, Alberta and British Columbia. ",70,Employment requirements
7283,Red Seal endorsement is also available to qualified tilesetters upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7283,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7283,Progression to supervisory positions is possible with experience. ,80,Additional information
7284,acoustical ceiling installer ,10,Illustrative example(s)
7284,ceiling installer ,10,Illustrative example(s)
7284,drywall applicator ,10,Illustrative example(s)
7284,drywall finisher ,10,Illustrative example(s)
7284,drywall installer and finisher apprentice ,10,Illustrative example(s)
7284,drywall taper ,10,Illustrative example(s)
7284,lather ,10,Illustrative example(s)
7284,lather (interior systems mechanic) ,10,Illustrative example(s)
7284,lather apprentice ,10,Illustrative example(s)
7284,plasterer ,10,Illustrative example(s)
7284,plasterer apprentice ,10,Illustrative example(s)
7284,sheetrock applicator ,10,Illustrative example(s)
7284,wood lather ,10,Illustrative example(s)
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284, ,19,All examples
7284,acoustic tile and drywall installer ,19,All examples
7284,acoustic tile installer ,19,All examples
7284,acoustical ceiling installer ,19,All examples
7284,apprentice drywall applicator ,19,All examples
7284,"apprentice installer and finisher, drywall ",19,All examples
7284,apprentice plasterer ,19,All examples
7284,ceiling installer ,19,All examples
7284,ceiling system installer ,19,All examples
7284,drywall and acoustic mechanic ,19,All examples
7284,drywall and ceiling system installer ,19,All examples
7284,drywall and lather applicator ,19,All examples
7284,drywall applicator ,19,All examples
7284,drywall finisher ,19,All examples
7284,drywall finisher apprentice ,19,All examples
7284,drywall hanger ,19,All examples
7284,drywall installer ,19,All examples
7284,drywall installer and finisher ,19,All examples
7284,drywall installer and finisher apprentice ,19,All examples
7284,drywall installer lead hand ,19,All examples
7284,drywall installer team leader ,19,All examples
7284,drywall interior systems installer ,19,All examples
7284,drywall mechanic ,19,All examples
7284,drywall nailer ,19,All examples
7284,drywall nailing person ,19,All examples
7284,drywall taper ,19,All examples
7284,exterior plasterer ,19,All examples
7284,finish plasterer ,19,All examples
7284,"finisher, drywall ",19,All examples
7284,fireproofing applicator ,19,All examples
7284,fireproofing plasterer ,19,All examples
7284,gyproc applicator ,19,All examples
7284,gypsum lather ,19,All examples
7284,gypsum plasterboard applicator ,19,All examples
7284,"installer and finisher, drywall ",19,All examples
7284,"installer, drywall interior systems ",19,All examples
7284,interior drywall installer ,19,All examples
7284,"interior systems installer, drywall ",19,All examples
7284,journeyman/woman drywall installer ,19,All examples
7284,journeyman/woman lather ,19,All examples
7284,journeyman/woman plasterer ,19,All examples
7284,lather ,19,All examples
7284,lather (interior systems mechanic) ,19,All examples
7284,lather applicator ,19,All examples
7284,lather apprentice ,19,All examples
7284,"lather-mechanic, interior systems ",19,All examples
7284,metal lather ,19,All examples
7284,moulding plasterer ,19,All examples
7284,ornamental plasterer ,19,All examples
7284,plasterer ,19,All examples
7284,plasterer apprentice ,19,All examples
7284,"plasterer, finish ",19,All examples
7284,"plasterer, fireproofing ",19,All examples
7284,"plasterer, moulding ",19,All examples
7284,"plasterer, stucco ",19,All examples
7284,plasterer-decorator ,19,All examples
7284,sheetrock applicator ,19,All examples
7284,stucco lather ,19,All examples
7284,stucco plasterer ,19,All examples
7284,"taper, drywall ",19,All examples
7284,wall and ceiling installer ,19,All examples
7284,wallboard installer ,19,All examples
7284,wallboard taper ,19,All examples
7284,wire lather ,19,All examples
7284,wood lather ,19,All examples
7284,"Supervisors of trade workers in this unit group  (See 7205 Contractors and supervisors, other construction trades, installers, repairers and servicers)",50,Exclusion(s)
7284,Plasterers perform some or all of the following duties: ,60,Main duties
